Last6VFlow,VFlow
[117 87 59 74 78 87],34
[87 59 74 78 87 34],24
[59 74 78 87 34 24],51
[74 78 87 34 24 51],59
[78 87 34 24 51 59],29
[87 34 24 51 59 29],24
[34 24 51 59 29 24],29
[24 51 59 29 24 29],23
[51 59 29 24 29 23],44
[59 29 24 29 23 44],26
[29 24 29 23 44 26],17
[24 29 23 44 26 17],12
[29 23 44 26 17 12],10
[23 44 26 17 12 10],7
[44 26 17 12 10 7],5
[26 17 12 10 7 5],2
[5 4 3 1 3 1],1
[4 3 1 3 1 1],2
[3 1 3 1 1 2],0
[1 3 1 1 2 0],0
[3 1 1 2 0 0],1
[1 1 2 0 0 1],0
[1 2 0 0 1 0],0
[2 0 0 1 0 0],0
[0 0 1 0 0 0],0
[0 1 0 0 0 0],0
[1 0 0 0 0 0],3
[0 0 0 0 0 3],2
[0 0 0 0 3 2],1
[0 0 0 3 2 1],1
[0 0 3 2 1 1],9
[0 3 2 1 1 9],7
[3 2 1 1 9 7],12
[2 1 1 9 7 12],8
[1 1 9 7 12 8],41
[1 9 7 12 8 41],47
[9 7 12 8 41 47],58
[7 12 8 41 47 58],106
[12 8 41 47 58 106],153
[8 41 47 58 106 153],224
[41 47 58 106 153 224],243
[47 58 106 153 224 243],277
[58 106 153 224 243 277],319
[106 153 224 243 277 319],271
[153 224 243 277 319 271],259
[224 243 277 319 271 259],226
[243 277 319 271 259 226],228
[277 319 271 259 226 228],166
[319 271 259 226 228 166],131
[271 259 226 228 166 131],130
[259 226 228 166 131 130],151
[226 228 166 131 130 151],116
[228 166 131 130 151 116],126
[166 131 130 151 116 126],135
[131 130 151 116 126 135],86
[130 151 116 126 135 86],98
[151 116 126 135 86 98],119
[116 126 135 86 98 119],117
[126 135 86 98 119 117],109
[135 86 98 119 117 109],107
[86 98 119 117 109 107],96
[98 119 117 109 107 96],95
[119 117 109 107 96 95],79
[117 109 107 96 95 79],102
[109 107 96 95 79 102],88
[107 96 95 79 102 88],77
[96 95 79 102 88 77],109
[95 79 102 88 77 109],88
[79 102 88 77 109 88],98
[102 88 77 109 88 98],101
[88 77 109 88 98 101],91
[77 109 88 98 101 91],122
[109 88 98 101 91 122],147
[88 98 101 91 122 147],119
[98 101 91 122 147 119],104
[101 91 122 147 119 104],98
[91 122 147 119 104 98],92
[122 147 119 104 98 92],101
[147 119 104 98 92 101],104
[119 104 98 92 101 104],129
[104 98 92 101 104 129],134
[98 92 101 104 129 134],109
[92 101 104 129 134 109],116
[101 104 129 134 109 116],134
[104 129 134 109 116 134],98
[129 134 109 116 134 98],86
[134 109 116 134 98 86],100
[109 116 134 98 86 100],85
[116 134 98 86 100 85],61
[134 98 86 100 85 61],42
[98 86 100 85 61 42],61
[86 100 85 61 42 61],54
[100 85 61 42 61 54],31
[85 61 42 61 54 31],42
[61 42 61 54 31 42],31
[42 61 54 31 42 31],55
[61 54 31 42 31 55],43
[54 31 42 31 55 43],21
[31 42 31 55 43 21],40
[42 31 55 43 21 40],19
[31 55 43 21 40 19],30
[55 43 21 40 19 30],14
[43 21 40 19 30 14],12
[21 40 19 30 14 12],9
[40 19 30 14 12 9],17
[19 30 14 12 9 17],4
[3 1 3 3 3 0],1
[1 3 3 3 0 1],1
[3 3 3 0 1 1],0
[3 3 0 1 1 0],2
[3 0 1 1 0 2],1
[0 1 1 0 2 1],3
[1 1 0 2 1 3],8
[1 0 2 1 3 8],2
[0 2 1 3 8 2],0
[2 1 3 8 2 0],0
[1 3 8 2 0 0],4
[3 8 2 0 0 4],0
[8 2 0 0 4 0],4
[2 0 0 4 0 4],10
[0 0 4 0 4 10],6
[0 4 0 4 10 6],4
[4 0 4 10 6 4],16
[0 4 10 6 4 16],18
[4 10 6 4 16 18],32
[10 6 4 16 18 32],45
[6 4 16 18 32 45],75
[4 16 18 32 45 75],81
[16 18 32 45 75 81],163
[18 32 45 75 81 163],224
[32 45 75 81 163 224],233
[45 75 81 163 224 233],297
[75 81 163 224 233 297],319
[81 163 224 233 297 319],261
[163 224 233 297 319 261],259
[224 233 297 319 261 259],258
[233 297 319 261 259 258],244
[297 319 261 259 258 244],198
[319 261 259 258 244 198],142
[261 259 258 244 198 142],114
[259 258 244 198 142 114],149
[258 244 198 142 114 149],151
[244 198 142 114 149 151],140
[198 142 114 149 151 140],110
[142 114 149 151 140 110],102
[114 149 151 140 110 102],99
[149 151 140 110 102 99],95
[151 140 110 102 99 95],102
[140 110 102 99 95 102],89
[110 102 99 95 102 89],101
[102 99 95 102 89 101],122
[99 95 102 89 101 122],110
[95 102 89 101 122 110],113
[102 89 101 122 110 113],82
[89 101 122 110 113 82],90
[101 122 110 113 82 90],109
[122 110 113 82 90 109],118
[110 113 82 90 109 118],99
[113 82 90 109 118 99],88
[82 90 109 118 99 88],116
[90 109 118 99 88 116],115
[109 118 99 88 116 115],135
[118 99 88 116 115 135],153
[99 88 116 115 135 153],113
[88 116 115 135 153 113],130
[116 115 135 153 113 130],90
[115 135 153 113 130 90],107
[135 153 113 130 90 107],81
[153 113 130 90 107 81],109
[113 130 90 107 81 109],119
[130 90 107 81 109 119],88
[90 107 81 109 119 88],125
[107 81 109 119 88 125],78
[81 109 119 88 125 78],118
[109 119 88 125 78 118],94
[119 88 125 78 118 94],87
[88 125 78 118 94 87],83
[125 78 118 94 87 83],73
[78 118 94 87 83 73],52
[118 94 87 83 73 52],62
[94 87 83 73 52 62],50
[87 83 73 52 62 50],66
[83 73 52 62 50 66],53
[73 52 62 50 66 53],25
[52 62 50 66 53 25],47
[62 50 66 53 25 47],26
[50 66 53 25 47 26],43
[66 53 25 47 26 43],19
[53 25 47 26 43 19],47
[25 47 26 43 19 47],31
[47 26 43 19 47 31],36
[26 43 19 47 31 36],20
[43 19 47 31 36 20],14
[19 47 31 36 20 14],17
[47 31 36 20 14 17],12
[31 36 20 14 17 12],5
[7 5 5 7 4 3],2
[5 5 7 4 3 2],3
[5 7 4 3 2 3],4
[7 4 3 2 3 4],0
[4 3 2 3 4 0],0
[3 2 3 4 0 0],0
[2 3 4 0 0 0],0
[3 4 0 0 0 0],0
[4 0 0 0 0 0],0
[0 0 0 0 0 0],0
[0 0 0 0 0 0],3
[0 0 0 0 0 3],6
[0 0 0 0 3 6],3
[0 0 0 3 6 3],3
[0 0 3 6 3 3],13
[0 3 6 3 3 13],4
[3 6 3 3 13 4],11
[6 3 3 13 4 11],27
[3 3 13 4 11 27],49
[3 13 4 11 27 49],73
[13 4 11 27 49 73],73
[4 11 27 49 73 73],82
[11 27 49 73 73 82],153
[27 49 73 73 82 153],224
[49 73 73 82 153 224],295
[73 73 82 153 224 295],277
[73 82 153 224 295 277],326
[82 153 224 295 277 326],247
[153 224 295 277 326 247],259
[224 295 277 326 247 259],216
[295 277 326 247 259 216],228
[277 326 247 259 216 228],198
[326 247 259 216 228 198],153
[247 259 216 228 198 153],126
[259 216 228 198 153 126],152
[216 228 198 153 126 152],108
[228 198 153 126 152 108],146
[198 153 126 152 108 146],95
[153 126 152 108 146 95],139
[126 152 108 146 95 139],99
[152 108 146 95 139 99],139
[108 146 95 139 99 139],106
[146 95 139 99 139 106],116
[95 139 99 139 106 116],97
[139 99 139 106 116 97],114
[99 139 106 116 97 114],89
[139 106 116 97 114 89],113
[106 116 97 114 89 113],99
[116 97 114 89 113 99],126
[97 114 89 113 99 126],97
[114 89 113 99 126 97],101
[89 113 99 126 97 101],139
[113 99 126 97 101 139],97
[99 126 97 101 139 97],113
[126 97 101 139 97 113],123
[97 101 139 97 113 123],129
[101 139 97 113 123 129],163
[139 97 113 123 129 163],139
[97 113 123 129 163 139],133
[113 123 129 163 139 133],94
[123 129 163 139 133 94],114
[129 163 139 133 94 114],101
[163 139 133 94 114 101],125
[139 133 94 114 101 125],115
[133 94 114 101 125 115],113
[94 114 101 125 115 113],142
[114 101 125 115 113 142],111
[101 125 115 113 142 111],123
[125 115 113 142 111 123],101
[115 113 142 111 123 101],89
[113 142 111 123 101 89],73
[142 111 123 101 89 73],76
[111 123 101 89 73 76],69
[123 101 89 73 76 69],48
[101 89 73 76 69 48],59
[89 73 76 69 48 59],39
[73 76 69 48 59 39],40
[76 69 48 59 39 40],30
[69 48 59 39 40 30],23
[48 59 39 40 30 23],46
[59 39 40 30 23 46],38
[39 40 30 23 46 38],41
[40 30 23 46 38 41],39
[30 23 46 38 41 39],22
[23 46 38 41 39 22],15
[46 38 41 39 22 15],23
[38 41 39 22 15 23],11
[41 39 22 15 23 11],7
[39 22 15 23 11 7],5
[22 15 23 11 7 5],12
[5 8 4 3 1 0],0
[8 4 3 1 0 0],3
[4 3 1 0 0 3],4
[3 1 0 0 3 4],1
[1 0 0 3 4 1],1
[0 0 3 4 1 1],2
[0 3 4 1 1 2],3
[3 4 1 1 2 3],2
[4 1 1 2 3 2],1
[1 1 2 3 2 1],1
[1 2 3 2 1 1],4
[2 3 2 1 1 4],3
[3 2 1 1 4 3],1
[2 1 1 4 3 1],1
[1 1 4 3 1 1],5
[1 4 3 1 1 5],6
[4 3 1 1 5 6],14
[3 1 1 5 6 14],13
[1 1 5 6 14 13],32
[1 5 6 14 13 32],43
[5 6 14 13 32 43],91
[6 14 13 32 43 91],85
[14 13 32 43 91 85],154
[13 32 43 91 85 154],201
[32 43 91 85 154 201],267
[43 91 85 154 201 267],283
[91 85 154 201 267 283],316
[85 154 201 267 283 316],257
[154 201 267 283 316 257],259
[201 267 283 316 257 259],226
[267 283 316 257 259 226],228
[283 316 257 259 226 228],160
[316 257 259 226 228 160],136
[257 259 226 228 160 136],154
[259 226 228 160 136 154],141
[226 228 160 136 154 141],108
[228 160 136 154 141 108],131
[160 136 154 141 108 131],114
[136 154 141 108 131 114],142
[154 141 108 131 114 142],100
[141 108 131 114 142 100],119
[108 131 114 142 100 119],150
[131 114 142 100 119 150],146
[114 142 100 119 150 146],115
[142 100 119 150 146 115],127
[100 119 150 146 115 127],98
[119 150 146 115 127 98],128
[150 146 115 127 98 128],96
[146 115 127 98 128 96],129
[115 127 98 128 96 129],98
[127 98 128 96 129 98],110
[98 128 96 129 98 110],109
[128 96 129 98 110 109],103
[96 129 98 110 109 103],113
[129 98 110 109 103 113],112
[98 110 109 103 113 112],127
[110 109 103 113 112 127],120
[109 103 113 112 127 120],119
[103 113 112 127 120 119],130
[113 112 127 120 119 130],95
[112 127 120 119 130 95],93
[127 120 119 130 95 93],115
[120 119 130 95 93 115],118
[119 130 95 93 115 118],107
[130 95 93 115 118 107],91
[95 93 115 118 107 91],115
[93 115 118 107 91 115],99
[115 118 107 91 115 99],146
[118 107 91 115 99 146],117
[107 91 115 99 146 117],112
[91 115 99 146 117 112],110
[115 99 146 117 112 110],88
[99 146 117 112 110 88],105
[146 117 112 110 88 105],62
[117 112 110 88 105 62],56
[112 110 88 105 62 56],45
[110 88 105 62 56 45],38
[88 105 62 56 45 38],36
[105 62 56 45 38 36],40
[62 56 45 38 36 40],32
[56 45 38 36 40 32],31
[45 38 36 40 32 31],33
[38 36 40 32 31 33],38
[36 40 32 31 33 38],27
[40 32 31 33 38 27],22
[32 31 33 38 27 22],41
[31 33 38 27 22 41],40
[33 38 27 22 41 40],21
[38 27 22 41 40 21],15
[27 22 41 40 21 15],19
[18 11 9 11 4 3],5
[11 9 11 4 3 5],4
[9 11 4 3 5 4],3
[11 4 3 5 4 3],1
[4 3 5 4 3 1],0
[3 5 4 3 1 0],2
[5 4 3 1 0 2],4
[4 3 1 0 2 4],8
[3 1 0 2 4 8],3
[1 0 2 4 8 3],5
[0 2 4 8 3 5],1
[2 4 8 3 5 1],2
[4 8 3 5 1 2],2
[8 3 5 1 2 2],5
[3 5 1 2 2 5],5
[5 1 2 2 5 5],2
[1 2 2 5 5 2],3
[2 2 5 5 2 3],10
[2 5 5 2 3 10],11
[5 5 2 3 10 11],21
[5 2 3 10 11 21],15
[2 3 10 11 21 15],43
[3 10 11 21 15 43],32
[10 11 21 15 43 32],25
[11 21 15 43 32 25],58
[21 15 43 32 25 58],50
[15 43 32 25 58 50],74
[43 32 25 58 50 74],72
[32 25 58 50 74 72],80
[25 58 50 74 72 80],96
[58 50 74 72 80 96],99
[50 74 72 80 96 99],114
[74 72 80 96 99 114],116
[72 80 96 99 114 116],168
[80 96 99 114 116 168],121
[96 99 114 116 168 121],128
[99 114 116 168 121 128],161
[114 116 168 121 128 161],139
[116 168 121 128 161 139],112
[168 121 128 161 139 112],147
[121 128 161 139 112 147],150
[128 161 139 112 147 150],151
[161 139 112 147 150 151],174
[139 112 147 150 151 174],194
[112 147 150 151 174 194],124
[147 150 151 174 194 124],115
[150 151 174 194 124 115],159
[151 174 194 124 115 159],104
[174 194 124 115 159 104],136
[194 124 115 159 104 136],115
[124 115 159 104 136 115],129
[115 159 104 136 115 129],131
[159 104 136 115 129 131],79
[104 136 115 129 131 79],88
[136 115 129 131 79 88],114
[115 129 131 79 88 114],97
[129 131 79 88 114 97],102
[131 79 88 114 97 102],98
[79 88 114 97 102 98],104
[88 114 97 102 98 104],117
[114 97 102 98 104 117],115
[97 102 98 104 117 115],105
[102 98 104 117 115 105],108
[98 104 117 115 105 108],127
[104 117 115 105 108 127],90
[117 115 105 108 127 90],125
[115 105 108 127 90 125],119
[105 108 127 90 125 119],133
[108 127 90 125 119 133],80
[127 90 125 119 133 80],89
[90 125 119 133 80 89],117
[125 119 133 80 89 117],80
[119 133 80 89 117 80],65
[133 80 89 117 80 65],55
[80 89 117 80 65 55],61
[89 117 80 65 55 61],60
[117 80 65 55 61 60],48
[80 65 55 61 60 48],24
[65 55 61 60 48 24],33
[55 61 60 48 24 33],25
[61 60 48 24 33 25],36
[60 48 24 33 25 36],39
[48 24 33 25 36 39],40
[24 33 25 36 39 40],31
[33 25 36 39 40 31],29
[25 36 39 40 31 29],23
[36 39 40 31 29 23],28
[39 40 31 29 23 28],28
[40 31 29 23 28 28],16
[31 29 23 28 28 16],26
[26 32 9 35 11 4],5
[32 9 35 11 4 5],3
[9 35 11 4 5 3],4
[35 11 4 5 3 4],5
[11 4 5 3 4 5],8
[4 5 3 4 5 8],3
[5 3 4 5 8 3],3
[3 4 5 8 3 3],3
[4 5 8 3 3 3],1
[5 8 3 3 3 1],1
[8 3 3 3 1 1],4
[3 3 3 1 1 4],3
[3 3 1 1 4 3],2
[3 1 1 4 3 2],3
[1 1 4 3 2 3],6
[1 4 3 2 3 6],3
[4 3 2 3 6 3],7
[3 2 3 6 3 7],7
[2 3 6 3 7 7],5
[3 6 3 7 7 5],15
[6 3 7 7 5 15],20
[3 7 7 5 15 20],44
[7 7 5 15 20 44],31
[7 5 15 20 44 31],21
[5 15 20 44 31 21],20
[15 20 44 31 21 20],38
[20 44 31 21 20 38],27
[44 31 21 20 38 27],36
[31 21 20 38 27 36],48
[21 20 38 27 36 48],62
[20 38 27 36 48 62],65
[38 27 36 48 62 65],73
[27 36 48 62 65 73],78
[36 48 62 65 73 78],116
[48 62 65 73 78 116],76
[62 65 73 78 116 76],83
[65 73 78 116 76 83],110
[73 78 116 76 83 110],84
[78 116 76 83 110 84],69
[116 76 83 110 84 69],120
[76 83 110 84 69 120],169
[83 110 84 69 120 169],146
[110 84 69 120 169 146],117
[84 69 120 169 146 117],94
[69 120 169 146 117 94],113
[120 169 146 117 94 113],89
[169 146 117 94 113 89],105
[146 117 94 113 89 105],94
[117 94 113 89 105 94],135
[94 113 89 105 94 135],130
[113 89 105 94 135 130],101
[89 105 94 135 130 101],101
[105 94 135 130 101 101],76
[94 135 130 101 101 76],127
[135 130 101 101 76 127],81
[130 101 101 76 127 81],80
[101 101 76 127 81 80],74
[101 76 127 81 80 74],77
[76 127 81 80 74 77],106
[127 81 80 74 77 106],108
[81 80 74 77 106 108],97
[80 74 77 106 108 97],113
[74 77 106 108 97 113],73
[77 106 108 97 113 73],81
[106 108 97 113 73 81],117
[108 97 113 73 81 117],90
[97 113 73 81 117 90],96
[113 73 81 117 90 96],57
[73 81 117 90 96 57],68
[81 117 90 96 57 68],64
[117 90 96 57 68 64],53
[90 96 57 68 64 53],30
[96 57 68 64 53 30],39
[57 68 64 53 30 39],25
[68 64 53 30 39 25],34
[64 53 30 39 25 34],32
[53 30 39 25 34 32],38
[30 39 25 34 32 38],22
[39 25 34 32 38 22],33
[25 34 32 38 22 33],23
[34 32 38 22 33 23],18
[32 38 22 33 23 18],19
[38 22 33 23 18 19],17
[22 33 23 18 19 17],31
[33 23 18 19 17 31],16
[23 18 19 17 31 16],14
[18 19 17 31 16 14],17
[19 17 31 16 14 17],13
[17 31 16 14 17 13],9
[31 16 14 17 13 9],1
[4 6 3 2 0 1],0
[6 3 2 0 1 0],1
[3 2 0 1 0 1],2
[2 0 1 0 1 2],0
[0 1 0 1 2 0],2
[1 0 1 2 0 2],3
[0 1 2 0 2 3],0
[1 2 0 2 3 0],0
[2 0 2 3 0 0],3
[0 2 3 0 0 3],0
[2 3 0 0 3 0],3
[3 0 0 3 0 3],2
[0 0 3 0 3 2],2
[0 3 0 3 2 2],4
[3 0 3 2 2 4],8
[0 3 2 2 4 8],8
[3 2 2 4 8 8],12
[2 2 4 8 8 12],24
[2 4 8 8 12 24],29
[4 8 8 12 24 29],59
[8 8 12 24 29 59],76
[8 12 24 29 59 76],90
[12 24 29 59 76 90],125
[24 29 59 76 90 125],253
[29 59 76 90 125 253],239
[59 76 90 125 253 239],276
[76 90 125 253 239 276],317
[90 125 253 239 276 317],260
[125 253 239 276 317 260],259
[253 239 276 317 260 259],209
[239 276 317 260 259 209],228
[276 317 260 259 209 228],152
[317 260 259 209 228 152],173
[260 259 209 228 152 173],130
[259 209 228 152 173 130],141
[209 228 152 173 130 141],108
[228 152 173 130 141 108],116
[152 173 130 141 108 116],85
[173 130 141 108 116 85],106
[130 141 108 116 85 106],83
[141 108 116 85 106 83],71
[108 116 85 106 83 71],117
[116 85 106 83 71 117],111
[85 106 83 71 117 111],65
[106 83 71 117 111 65],108
[83 71 117 111 65 108],98
[71 117 111 65 108 98],134
[117 111 65 108 98 134],79
[111 65 108 98 134 79],119
[65 108 98 134 79 119],75
[108 98 134 79 119 75],109
[98 134 79 119 75 109],85
[134 79 119 75 109 85],85
[79 119 75 109 85 85],123
[119 75 109 85 85 123],105
[75 109 85 85 123 105],122
[109 85 85 123 105 122],117
[85 85 123 105 122 117],119
[85 123 105 122 117 119],139
[123 105 122 117 119 139],98
[105 122 117 119 139 98],111
[122 117 119 139 98 111],91
[117 119 139 98 111 91],69
[119 139 98 111 91 69],78
[139 98 111 91 69 78],147
[98 111 91 69 78 147],95
[111 91 69 78 147 95],82
[91 69 78 147 95 82],131
[69 78 147 95 82 131],106
[78 147 95 82 131 106],76
[147 95 82 131 106 76],83
[95 82 131 106 76 83],52
[82 131 106 76 83 52],53
[131 106 76 83 52 53],79
[106 76 83 52 53 79],50
[76 83 52 53 79 50],48
[83 52 53 79 50 48],30
[52 53 79 50 48 30],18
[53 79 50 48 30 18],34
[79 50 48 30 18 34],30
[50 48 30 18 34 30],30
[48 30 18 34 30 30],26
[30 18 34 30 30 26],17
[18 34 30 30 26 17],16
[34 30 30 26 17 16],14
[30 30 26 17 16 14],13
[30 26 17 16 14 13],20
[26 17 16 14 13 20],4
[17 16 14 13 20 4],12
[16 14 13 20 4 12],4
[3 7 4 4 2 0],0
[7 4 4 2 0 0],0
[4 4 2 0 0 0],4
[4 2 0 0 0 4],0
[2 0 0 0 4 0],0
[0 0 0 4 0 0],4
[0 0 4 0 0 4],0
[0 4 0 0 4 0],0
[4 0 0 4 0 0],1
[0 0 4 0 0 1],1
[0 4 0 0 1 1],2
[4 0 0 1 1 2],4
[0 0 1 1 2 4],9
[0 1 1 2 4 9],3
[1 1 2 4 9 3],7
[1 2 4 9 3 7],7
[2 4 9 3 7 7],23
[4 9 3 7 7 23],17
[9 3 7 7 23 17],35
[3 7 7 23 17 35],43
[7 7 23 17 35 43],96
[7 23 17 35 43 96],90
[23 17 35 43 96 90],171
[17 35 43 96 90 171],213
[35 43 96 90 171 213],295
[43 96 90 171 213 295],277
[96 90 171 213 295 277],319
[90 171 213 295 277 319],240
[171 213 295 277 319 240],272
[213 295 277 319 240 272],226
[295 277 319 240 272 226],238
[277 319 240 272 226 238],165
[319 240 272 226 238 165],148
[240 272 226 238 165 148],151
[272 226 238 165 148 151],143
[226 238 165 148 151 143],116
[238 165 148 151 143 116],131
[165 148 151 143 116 131],108
[148 151 143 116 131 108],125
[151 143 116 131 108 125],97
[143 116 131 108 125 97],103
[116 131 108 125 97 103],105
[131 108 125 97 103 105],117
[108 125 97 103 105 117],89
[125 97 103 105 117 89],91
[97 103 105 117 89 91],98
[103 105 117 89 91 98],107
[105 117 89 91 98 107],96
[117 89 91 98 107 96],105
[89 91 98 107 96 105],97
[91 98 107 96 105 97],116
[98 107 96 105 97 116],118
[107 96 105 97 116 118],105
[96 105 97 116 118 105],113
[105 97 116 118 105 113],124
[97 116 118 105 113 124],107
[116 118 105 113 124 107],153
[118 105 113 124 107 153],123
[105 113 124 107 153 123],112
[113 124 107 153 123 112],98
[124 107 153 123 112 98],118
[107 153 123 112 98 118],105
[153 123 112 98 118 105],90
[123 112 98 118 105 90],116
[112 98 118 105 90 116],121
[98 118 105 90 116 121],104
[118 105 90 116 121 104],80
[105 90 116 121 104 80],136
[90 116 121 104 80 136],118
[116 121 104 80 136 118],76
[121 104 80 136 118 76],83
[104 80 136 118 76 83],67
[80 136 118 76 83 67],73
[136 118 76 83 67 73],59
[118 76 83 67 73 59],40
[76 83 67 73 59 40],39
[83 67 73 59 40 39],47
[67 73 59 40 39 47],53
[73 59 40 39 47 53],26
[59 40 39 47 53 26],34
[40 39 47 53 26 34],31
[39 47 53 26 34 31],43
[47 53 26 34 31 43],26
[53 26 34 31 43 26],27
[26 34 31 43 26 27],41
[34 31 43 26 27 41],14
[31 43 26 27 41 14],14
[43 26 27 41 14 14],16
[26 27 41 14 14 16],8
[27 41 14 14 16 8],3
[3 6 3 4 3 2],1
[6 3 4 3 2 1],1
[3 4 3 2 1 1],1
[4 3 2 1 1 1],5
[3 2 1 1 1 5],3
[2 1 1 1 5 3],3
[1 1 1 5 3 3],2
[1 1 5 3 3 2],0
[1 5 3 3 2 0],2
[5 3 3 2 0 2],4
[3 3 2 0 2 4],2
[3 2 0 2 4 2],0
[2 0 2 4 2 0],2
[0 2 4 2 0 2],2
[2 4 2 0 2 2],5
[4 2 0 2 2 5],4
[2 0 2 2 5 4],18
[0 2 2 5 4 18],26
[2 2 5 4 18 26],26
[2 5 4 18 26 26],43
[5 4 18 26 26 43],87
[4 18 26 26 43 87],84
[18 26 26 43 87 84],126
[26 26 43 87 84 126],224
[26 43 87 84 126 224],295
[43 87 84 126 224 295],264
[87 84 126 224 295 264],252
[84 126 224 295 264 252],280
[126 224 295 264 252 280],259
[224 295 264 252 280 259],226
[295 264 252 280 259 226],175
