loss,mape,val_loss,val_mape
0.01700589992105961,385022.125,0.005419452209025621,179989.390625
0.005754529964178801,242337.578125,0.007246932480484247,205852.5
0.004626033362001181,194606.453125,0.0070184324868023396,17963.431640625
0.004494127817451954,190845.703125,0.0031304059084504843,114610.59375
0.0037227885331958532,169649.6875,0.0033310174476355314,117001.390625
0.0036607282236218452,177004.265625,0.0034069051034748554,114947.203125
0.0033399632666260004,148345.453125,0.002426423830911517,79790.140625
0.003306038212031126,148953.328125,0.0054136281833052635,151036.875
0.0032446677796542645,177837.34375,0.002162374323233962,51535.265625
0.003245851257815957,154515.828125,0.0024243444204330444,19574.404296875
0.003047139151021838,156194.5625,0.0020603323355317116,28827.671875
0.0029824762605130672,149646.46875,0.00205059302970767,36373.68359375
0.0027913146186619997,151122.703125,0.0019964713137596846,26029.90234375
0.0031839911825954914,138349.078125,0.0028706511948257685,93342.140625
0.0029188883490860462,144676.515625,0.0027443061117082834,1934.3243408203125
0.0028233390767127275,123781.4765625,0.0021293240133672953,47945.859375
0.0029113038908690214,127867.2421875,0.0021830503828823566,68962.1015625
0.002825134200975299,143288.1875,0.002393257338553667,3040.165771484375
0.00270597031340003,133283.28125,0.0023311825934797525,4409.8056640625
0.0030665083322674036,140322.046875,0.001974100712686777,37715.73828125
0.0025645929854363203,125599.171875,0.0025971850845962763,57355.28515625
0.0027261399663984776,134787.515625,0.0021561668254435062,5725.68017578125
0.00276043894700706,130708.359375,0.002148310886695981,46531.0546875
0.0026372333522886038,120760.296875,0.0020675677806138992,3144.20849609375
0.002704442013055086,123919.4375,0.002575164195150137,54360.3515625
0.002567244926467538,136840.03125,0.0021138715092092752,8943.771484375
0.0026288337539881468,138205.328125,0.003007752588018775,22447.935546875
0.002753290580585599,111235.515625,0.0033545305486768484,72588.84375
0.0026084112469106913,124145.65625,0.0020431652665138245,55002.64453125
0.0024894652888178825,128237.9609375,0.002464829245582223,55531.55078125
0.0026307825464755297,119795.015625,0.0024803553242236376,59809.79296875
0.002546449890360236,132484.9375,0.0018390375189483166,25203.298828125
0.0026042787358164787,138686.28125,0.001999020343646407,13534.6650390625
0.0026156592648476362,118840.5,0.001909203827381134,44827.78125
0.002513646148145199,125165.6171875,0.0019312106305733323,22160.6328125
0.0025953955482691526,116980.3828125,0.0019124732352793217,26557.146484375
0.00255276239477098,129067.609375,0.0018393101636320353,38689.9453125
0.0024789271410554647,123530.890625,0.0018433491932228208,27366.451171875
0.002613163087517023,115630.4765625,0.0023863802198320627,6767.8583984375
0.0025601426605135202,140362.53125,0.002582844579592347,73858.0234375
0.00252129347063601,110688.578125,0.0018371156184002757,38005.35546875
0.002503353636711836,127035.1640625,0.002225005766376853,62867.296875
0.002537940628826618,114662.90625,0.00260966457426548,82138.6953125
0.0025519116315990686,127507.71875,0.0022478888276964426,15856.6162109375
0.0024292238522320986,126332.0234375,0.0018562419572845101,27480.5859375
0.002475195564329624,133733.828125,0.0022036938462406397,77895.421875
0.002555033192038536,127339.40625,0.0018193204887211323,27914.27734375
0.0024491483345627785,135079.828125,0.003039772855117917,89176.5546875
0.0024114090483635664,133099.515625,0.0023371141869574785,64038.6953125
0.0024795306380838156,131333.1875,0.00315521820448339,73742.8515625
0.002490769373252988,124340.171875,0.0018683770904317498,19644.171875
0.002468040445819497,120153.5625,0.0025729534681886435,74483.359375
0.0024427082389593124,117041.046875,0.0018846694147214293,17124.115234375
0.0025077902246266603,111009.53125,0.0019814015831798315,58245.609375
0.002417399547994137,129987.5859375,0.0020259080920368433,56002.58984375
0.00248898402787745,137795.578125,0.0018049083882942796,40908.20703125
0.002437513554468751,125439.6875,0.0018430125201120973,31468.34375
0.0024031298235058784,125163.796875,0.0022713677026331425,51441.578125
0.0023862149100750685,122854.6875,0.0018829302862286568,50674.8125
0.0023871948942542076,131934.5,0.002956824377179146,68339.3984375
0.002398649463430047,129221.1640625,0.0026956084184348583,13141.68359375
0.0024705303367227316,119869.65625,0.0018305630655959249,24470.533203125
0.0023857306223362684,125997.171875,0.0019571527373045683,52961.02734375
0.002421801444143057,125022.6953125,0.0018293755128979683,21463.484375
0.0024066155310720205,121958.984375,0.0017981004202738404,28207.37109375
0.002324447501450777,127710.6640625,0.002574990736320615,73089.5078125
0.002462230157107115,125016.9140625,0.0017888271249830723,32216.439453125
0.002438940340653062,115548.9609375,0.00217328779399395,77003.15625
0.0023970308247953653,122794.6953125,0.0018904387252405286,20527.73828125
0.0023057018406689167,115497.640625,0.002052844734862447,21169.287109375
0.002396770054474473,119861.0703125,0.0018771531758829951,27877.5625
0.0023036415223032236,126014.4921875,0.002003423171117902,2396.552978515625
0.002467402024194598,117207.859375,0.0029822462238371372,94411.3671875
0.0023962242994457483,121838.4765625,0.0019715679809451103,53796.17578125
0.002367436420172453,134278.5625,0.002168890554457903,45146.40625
0.0024054173845797777,110659.6484375,0.0018476569093763828,17023.138671875
0.0023428432177752256,119460.53125,0.002403826219961047,80145.015625
0.0023920927196741104,117620.8125,0.0018075986299663782,26497.078125
0.002306730020791292,125888.2109375,0.001828939886763692,32075.60546875
