loss,mape,val_loss,val_mape
0.0717296153306961,2258909.5,0.042070385068655014,3273678.0
0.050400055944919586,1637909.125,0.028706718236207962,3287596.0
0.03366551548242569,1396438.75,0.009882688522338867,1541527.75
0.021822074428200722,1068686.0,0.005266690161079168,1258657.75
0.014752478338778019,774789.625,0.011869160458445549,1425926.125
0.014638316817581654,636381.375,0.008755802176892757,1106485.5
0.012559669092297554,674365.625,0.010111742652952671,1085167.0
0.011858330108225346,544376.875,0.010515027679502964,1081988.25
0.011415651068091393,592528.9375,0.006074790842831135,877203.0
0.011407253332436085,537233.6875,0.004382573999464512,721487.9375
0.008812732063233852,541202.375,0.004624284338206053,806036.625
0.009038129821419716,567570.5625,0.005683399736881256,592646.875
0.010189403779804707,619473.5,0.007298383396118879,530746.4375
0.008473426103591919,548507.6875,0.005196481477469206,614730.4375
0.00788231659680605,564295.8125,0.011124823242425919,450709.21875
0.007800935301929712,574216.875,0.012120380066335201,439262.0625
0.007403119467198849,519692.09375,0.008014029823243618,529225.875
0.006927614565938711,584223.625,0.004067782312631607,750078.6875
0.008100186474621296,595338.9375,0.005117379128932953,628184.125
0.0071011558175086975,575800.625,0.006647683680057526,565244.0625
0.006031970493495464,550667.8125,0.02258855290710926,1551141.125
0.007020717486739159,593395.8125,0.01422931719571352,1306620.5
0.006995170842856169,605309.5,0.004932863172143698,911937.4375
0.0066454666666686535,600460.5,0.0067588030360639095,1021466.875
0.006245916243642569,614552.9375,0.004043059889227152,738448.75
0.006233324762433767,552111.4375,0.004345867782831192,826415.4375
0.005885748192667961,582816.75,0.005025303456932306,916382.375
0.006004582159221172,576071.9375,0.006340201944112778,582761.875
0.0058969478122889996,554100.6875,0.005690768361091614,950338.4375
0.005389250814914703,597738.625,0.006263961549848318,973900.6875
0.00557553069666028,552148.0625,0.004281558096408844,699172.0
0.005650712642818689,594961.75,0.01146593876183033,460186.0625
0.00573362410068512,571425.375,0.004704365972429514,878217.625
0.005467751994729042,570284.375,0.0062774475663900375,980829.0
0.005803053267300129,600318.125,0.004374206066131592,840184.5625
0.005167500581592321,596349.625,0.0046923053450882435,646007.4375
0.005254180636256933,586098.3125,0.00455514108762145,642659.1875
0.00556754507124424,592462.9375,0.004570617340505123,660730.25
0.005223110318183899,573896.0625,0.005764866713434458,574053.0
0.005421736743301153,549475.75,0.005479693412780762,598218.0
0.0051950206980109215,564035.0,0.004138610325753689,673645.25
0.005159429740160704,571188.0,0.010636059567332268,438991.59375
0.005014006979763508,541056.375,0.00395497540012002,712915.4375
0.005036347545683384,548208.1875,0.005620554555207491,568784.4375
0.00502993306145072,531711.375,0.005976091604679823,549471.6875
0.005056214053183794,558790.0,0.004593007266521454,618167.3125
0.004840567708015442,546309.6875,0.004081952851265669,784880.5
0.005367509555071592,556083.3125,0.0049615465104579926,612764.0
0.004893711302429438,533032.4375,0.00421934574842453,651543.6875
0.004822906106710434,547890.5,0.004018594045192003,677069.5625
0.004934804979711771,547918.0625,0.00543966144323349,566011.875
0.004899630788713694,539014.0,0.003912909887731075,731057.0
0.004747472703456879,539592.625,0.004854715429246426,586992.3125
0.004952938761562109,521971.78125,0.004249729216098785,791113.75
0.004725717939436436,535838.875,0.004399905446916819,605333.125
0.004902623128145933,517641.15625,0.004732735455036163,572230.1875
0.004941755905747414,517349.78125,0.004395469091832638,594327.875
0.004748562816530466,514436.3125,0.006409876048564911,498293.59375
0.004789637867361307,507972.5625,0.009800449013710022,427093.375
0.004720369353890419,513856.71875,0.004369496367871761,783610.6875
0.004761562217026949,518656.03125,0.005657259374856949,867154.25
0.004787223879247904,531131.3125,0.0039034474175423384,661731.3125
0.004604022949934006,503329.84375,0.003950376529246569,650537.75
0.004701247438788414,508537.40625,0.004227046389132738,604526.125
0.004684502724558115,510541.375,0.003956508357077837,716261.125
0.004437592811882496,556929.875,0.005681463051587343,521615.1875
